Region,Date,Year,Week,Total Tests,Total RSV,Test Positivity Rate,PM2.5,PM10,SO2,O3,NO2,Max.Temp,Min.Temp,Temp.Range,Avg.Temp,Prcp,RH,WS,AP
Biobio,2018/8/26,2018,34,136,7,0.051470588,24.3359375,41.36565568,10.40918402,24.94918447,31.23150177,18.5,0.3,18.2,8.26875,25.35,75.30681818,6.910416667,1008.210417
Biobio,2018/9/2,2018,35,149,5,0.033557047,24.15625,36.0790325,9.739463943,24.62846146,25.78096112,18.5,2.05,16.45,10.04375,2.8,80.87272727,2.616666667,1006.732778
Biobio,2018/9/9,2018,36,110,9,0.081818182,20.59375,46.34930182,16.84074397,23.42726015,27.87975317,21.35,3,18.35,9.9875,2.05,69.29265734,8.157323232,1007.442159
Biobio,2018/9/16,2018,37,133,6,0.045112782,19.35546875,40.03405273,12.89978569,25.30499099,24.97758788,19.85,2,17.85,9.90625,34.05,67.95454545,9.2375,1005.5475
Biobio,2018/9/23,2018,38,102,2,0.019607843,7.53125,26.65865477,10.011286,30.53691148,20.10344124,17.5,8.4,9.1,11.4375,102.2,87.61363636,9.1375,1003.38875
Biobio,2018/9/30,2018,39,113,4,0.03539823,10.8125,29.98872761,9.102243198,27.03102781,21.73259713,17.6,5.4,12.2,11.03125,50.55,77.50113636,7.9,1003.00625
Biobio,2018/10/7,2018,40,111,1,0.009009009,12.25,33.56804398,9.352905148,32.17838024,23.18141838,20.55,-0.15,20.7,9.88125,15.6,72.77272727,8.2,1006.10875
Biobio,2018/10/14,2018,41,95,4,0.042105263,11.6875,29.63947136,7.116286211,33.13595233,20.45143941,19.3,1.4,17.9,10.1625,17.9,68.56818182,8.4,1006.99125
Biobio,2018/10/21,2018,42,115,2,0.017391304,8.5625,26.69922,7.812578262,30.54006953,18.55616447,19.3,3.2,16.1,11.09375,29.15,74.42045455,7.025,1005.19125
Biobio,2018/10/28,2018,43,110,2,0.018181818,8.78125,30.43911284,9.074369411,28.57868283,20.32620821,21.3,3.2,18.1,13.0875,15.35,68.95075758,4.5,1005.197813
Biobio,2018/11/4,2018,44,79,1,0.012658228,7.9375,22.7088097,7.425824997,29.33784411,16.89469549,19.6,6.2,13.4,12.98125,24.2,80.33181818,8.654166667,1002.527083
Biobio,2018/11/11,2018,45,112,6,0.053571429,8.411458438,29.20675205,8.886816645,26.37440907,17.76721331,27.5,6.3,21.2,14.73125,46.75,66.16382576,8.782859848,1002.501288
Biobio,2018/11/18,2018,46,90,0,0,6.072916656,26.41606216,8.873287751,25.19249716,14.18447592,21.9,6.95,14.95,14.21875,17.4,72.40132576,6.888068182,1004.457955
Biobio,2018/11/25,2018,47,108,2,0.018518519,5.99453125,29.55556659,10.05125213,26.52169523,15.92544728,24.5,7.45,17.05,15.1875,3.6,61.35479798,12.721875,1004.321875
Biobio,2018/12/2,2018,48,84,0,0,7.854464281,31.69749432,8.462980097,29.31543825,14.43437075,27.2,7.9,19.3,16.1,0,57.08661616,10.671875,1003.765208
Biobio,2018/12/9,2018,49,80,0,0,8.304017844,29.56346534,6.611483475,31.51827796,14.08334984,29.65,10.25,19.4,17.55,0,56.87613636,6.220833333,1003.285556
Biobio,2018/12/16,2018,50,69,0,0,6.28125,30.18441125,8.207606011,24.98361408,13.44329215,24.7,6.7,18,15.89375,12.7,63.93295455,6.508333333,1005.031806
Biobio,2018/12/23,2018,51,65,0,0,7.875,32.90318307,8.804751564,23.94738535,13.83820988,28.15,8.9,19.25,17.48125,0.05,56.71590909,9.730555556,1002.430694
Biobio,2018/12/30,2018,52,61,1,0.016393443,7.42578125,30.92938216,9.977082944,22.36132217,12.57846454,29.6,7,22.6,16.875,2.65,57.26136364,9.794444444,1000.813472
Biobio,2019/1/6,2019,1,41,0,0,7.59375,34.8826333,8.51809219,24.99666094,13.92427235,28.85,7.6,21.25,16.59375,0,55.17222222,12.915625,1001.763715
Biobio,2019/1/13,2019,2,46,0,0,5.53125,25.8199792,8.684779079,21.13528386,11.60368918,27,7.5,19.5,15.8625,17.6,67.13131313,7.514583333,1003.483854
Biobio,2019/1/20,2019,3,40,0,0,8.96875,32.64962989,9.087825534,23.42311383,13.56247727,33.05,9.9,23.15,18.51875,0,55.54608586,7.757638889,1002.586771
Biobio,2019/1/27,2019,4,27,1,0.037037037,9.28125,37.36247216,7.706656182,25.98719961,16.01994542,28.9,8.1,20.8,18.34375,0,60.33207071,10.72619048,1001.457336
Biobio,2019/2/3,2019,5,35,0,0,9.59375,35.41918375,8.321359534,25.79224821,15.39374292,29.95,10.1,19.85,19.19375,0,55.12784091,10.99285714,1001.037143
Biobio,2019/2/10,2019,6,39,0,0,11.3375,35.23436784,7.782175258,25.63791169,16.05467319,30.15,10.8,19.35,18.78125,0.1,55.4775974,8.014583333,999.1527083
Biobio,2019/2/17,2019,7,44,0,0,18.81875,39.49261153,7.715365586,27.91506456,14.73779235,32.35,7.85,24.5,18.9625,0.1,59,7.8375,1000.78375
Biobio,2019/2/24,2019,8,41,0,0,7.075,32.40045216,8.674644722,20.93142757,12.55209566,27.1,9.5,17.6,18.35625,0.1,66.12987013,8.075,1001.82
Biobio,2019/3/3,2019,9,44,1,0.022727273,7.790625,32.96889602,9.236598959,21.24940003,17.23727303,26.05,7.45,18.6,15.9,0,60.86363636,9.693055556,1002.2775
Biobio,2019/3/10,2019,10,37,0,0,6.375,33.89852511,9.545408469,19.5862204,16.60492275,31.2,6.55,24.65,16.175,6.9,55.73776224,8.05979021,1001.979003
Biobio,2019/3/17,2019,11,70,0,0,8.828125,37.49808409,9.007856519,20.2030754,18.88904943,25.75,8.55,17.2,16.0125,0,59.75,7.801136364,1001.665227
Biobio,2019/3/24,2019,12,82,1,0.012195122,9.640625,44.58004591,10.47313187,21.26488011,23.56089826,24.65,5.15,19.5,13.88125,0,58.67045455,9.5,1005.22
Biobio,2019/3/31,2019,13,77,0,0,24.51171875,49.24403235,8.004656095,21.96560601,26.17666998,24.9,7.1,17.8,14.2625,0,66.82954545,5.8125,1002.175
Biobio,2019/4/7,2019,14,58,0,0,13.19270834,45.96995943,9.663094153,21.8213766,26.6839962,26.5,5.75,20.75,14.15,0.8,60.90378788,8.103409091,1004.241755
Biobio,2019/4/14,2019,15,84,0,0,13.671875,47.10356023,7.311177727,21.68681022,25.2553184,26.5,5.55,20.95,13.15,4.5,71.59583333,6.23125,1004.215313
Biobio,2019/4/21,2019,16,97,2,0.020618557,18.75,50.28449091,8.631571005,21.1641151,28.53778624,22.85,2.75,20.1,12.00078125,0,77.50284091,3.3625,1003.855
Biobio,2019/4/28,2019,17,88,2,0.022727273,30.125,47.87091636,8.469515228,19.93495634,27.83366485,20.05,6.3,13.75,11.50625,1.2,86.43402778,3.5375,1005.095952
Biobio,2019/5/5,2019,18,88,2,0.022727273,14.48214281,46.61218682,9.790604837,19.32728854,29.00632848,19.25,5.05,14.2,12.76160714,67.15,82.54924242,7.918055556,1003.750417
Biobio,2019/5/12,2019,19,106,1,0.009433962,29.07589284,48.27315102,8.735497235,18.0018552,29.06371723,19.4,3.35,16.05,11.25922619,0.75,85.36458333,2.6125,1005.6475
Biobio,2019/5/19,2019,20,120,1,0.008333333,28.125,57.71569932,10.72737555,21.10925543,33.89219115,22,1.3,20.7,10.3233631,11.7,79.15132576,5.143560606,1004.759268
Biobio,2019/5/26,2019,21,120,1,0.008333333,55.65625,63.40228636,12.27506444,20.49823689,32.75110753,18.85,0,18.85,7.404166667,23.15,82.39308608,3.293181818,1005.680016
Biobio,2019/6/2,2019,22,123,1,0.008130081,17.24609375,44.85465977,11.12574865,22.35111266,31.94913302,16.1,6.35,9.75,11.45822173,81.1,91.07481061,7.908333333,1002.610278
Biobio,2019/6/9,2019,23,178,3,0.016853933,23.28125,56.96703455,12.75006003,19.42308403,37.9406879,16.1,2.5,13.6,10.45625,20.5,93.06534091,4.766435185,1005.709028
Biobio,2019/6/16,2019,24,244,11,0.045081967,23.43303563,44.47420125,9.378219195,22.52456512,33.42850853,15.65,2.95,12.7,8.807886905,73,89.03693182,3.9375,1003.70125
Biobio,2019/6/23,2019,25,158,6,0.037974684,41.875,64.17170898,14.1029808,20.71742938,39.46119883,15.65,0.7,14.95,7.640625,11.3,87.59659091,3.075,1006.48125
Biobio,2019/6/30,2019,26,215,23,0.106976744,25.05357125,47.98845955,8.206351293,20.35828327,38.96581823,14.05,0.05,14,7.865178571,174.2,94.48062354,6.183333333,1004.195625
Biobio,2019/7/7,2019,27,193,36,0.186528497,25.34375,60.72726193,9.906261069,16.30246513,45.76216277,17.15,-1.05,18.2,8.658035714,2.1,84.08296911,6.949116162,1007.741414
Biobio,2019/7/14,2019,28,189,41,0.216931217,21.40625,55.9399867,9.048259146,17.53759747,45.16445378,14.45,2.55,11.9,10.17333333,23,89.16477273,6.3125,1005.87375
Biobio,2019/7/21,2019,29,172,50,0.290697674,33.9375,62.30195807,11.39629784,18.43625821,48.22575765,14.95,0.25,14.7,7.740833333,67.65,89.59375,7.3625,1005.62375
Biobio,2019/7/28,2019,30,182,43,0.236263736,24.99609375,50.51853068,9.461601415,19.28674067,38.79638618,15.2,0.95,14.25,7.71889881,16.05,84.04482323,7.677777778,1008.606071
Biobio,2019/8/4,2019,31,159,46,0.289308176,24.3375,52.04742864,12.23172597,19.67061108,37.3923775,17.95,2.5,15.45,9.208035714,15.5,79.35123106,8.918055556,1009.532917
Biobio,2019/8/11,2019,32,132,42,0.318181818,33.25,47.43555102,9.820918433,22.71948192,27.35174659,16.5,-0.85,17.35,6.941369048,11.45,80.41477273,7.081746032,1009.142262
Biobio,2019/8/18,2019,33,174,38,0.218390805,21.21875,47.9252233,11.08414004,21.14715424,24.83510567,16.25,3,13.25,8.914583333,33.9,84.02414773,6.280555556,1006.160595
Biobio,2019/8/25,2019,34,208,62,0.298076923,43.125,55.74616375,10.92678454,16.72942804,20.17506902,18.25,4.4,13.85,9.8625,11.55,86.65196678,2.532954545,1006.745795
Biobio,2019/9/1,2019,35,179,50,0.279329609,17.0625,45.69638011,11.19915365,21.16671406,16.71652648,16.75,1.25,15.5,9.95,19.3,81.01609848,8.25,1007.502361
Biobio,2019/9/8,2019,36,186,37,0.198924731,18.78125,40.66461284,8.081793808,27.82790764,16.06564346,17.9,1,16.9,8.598660714,29.5,69.78030303,8.0375,1004.7875
Biobio,2019/9/15,2019,37,172,33,0.191860465,17.96875,30.95578102,7.075779635,30.31753045,12.4983266,18.65,2.05,16.6,9.19375,41.75,77.76633523,5.129166667,1005.898333
Biobio,2019/9/22,2019,38,79,12,0.151898734,11.97265625,30.26132966,7.562224424,30.0029744,10.66172781,19.35,0.1,19.25,8.5875,1.15,67.49659091,10.84444444,1009.18256
Biobio,2019/9/29,2019,39,171,27,0.157894737,11.40625,36.92293853,7.671652523,31.94712045,12.03782671,23.8,5,18.8,12.275,2.8,67.23863636,10.05,1004.00625
Biobio,2019/10/6,2019,40,111,9,0.081081081,11.94140625,28.71208466,8.089891704,28.17695449,10.34691799,16.15,1.55,14.6,8.83125,17.4,77.40691288,7.430555556,1008.482756
Biobio,2019/10/13,2019,41,124,8,0.064516129,9.46875,41.92532568,12.3855074,25.17203647,12.72561601,21.85,5.6,16.25,12.475,2,65.78409091,6.386363636,1004.137273
Biobio,2019/10/20,2019,42,125,4,0.032,10.18303572,35.19962034,6.626798816,36.37740278,9.776977718,21.8,3.25,18.55,12.26875,7.4,64.39772727,8.461363636,1004.859545
Biobio,2019/10/27,2019,43,108,8,0.074074074,8.8515625,32.54667193,6.680185639,37.50688891,9.061019022,22.2,3.9,18.3,12.75625,3.15,63.06107955,8.840674603,1005.38125
Biobio,2019/11/3,2019,44,76,2,0.026315789,7.6171875,28.68362159,6.060307132,35.34860613,8.823136277,21.65,3.1,18.55,12.1875,28.95,66.99630682,10.22638889,1003.712471
Biobio,2019/11/10,2019,45,84,5,0.05952381,6.3984375,37.51192216,7.350857758,35.12835603,9.914863498,27.15,6.7,20.45,14.96875,0.5,54.43181818,9.418181818,1002.706818
Biobio,2019/11/17,2019,46,67,0,0,6.34375,36.73942034,8.699656356,31.30243113,8.304840193,27.15,8.55,18.6,16.8125,0.7,54.98522727,8.616414141,1002.880568
Biobio,2019/11/24,2019,47,52,1,0.019230769,6.15,37.72207216,8.015733062,32.98305701,9.369519148,26.95,8.55,18.4,16.7125,0.9,57.15075758,8.781791126,1002.816816
Biobio,2019/12/1,2019,48,40,1,0.025,6.1578125,33.2726958,7.029926753,33.85550691,8.650840033,29.05,2.2,26.85,14.2875,2.1,57.77689394,8.960416667,1004.893939
Biobio,2019/12/8,2019,49,51,2,0.039215686,7.78125,36.8790815,8.262280237,32.85412821,8.484876688,29.05,9.25,19.8,17.26796875,0,50.175,13.2625,1003.55125
Biobio,2019/12/15,2019,50,51,0,0,6.3671875,33.22968409,8.101054083,30.6319482,8.268224548,26.5,8.4,18.1,16.72946429,0,53.19482323,9.330902778,1003.865069
Biobio,2019/12/22,2019,51,68,0,0,6.93359375,33.70598284,9.685579582,29.09097531,8.20522381,28.55,7.9,20.65,17.68678571,0.15,53.0790404,12.91111111,1003.192674
Biobio,2019/12/29,2019,52,46,0,0,6.60546875,33.73999773,8.840037135,28.42068478,7.70024218,28.8,8.85,19.95,18.77864583,0,57.48587662,9.419047619,1001.634762
Coquimbo,2015/1/4,2015,1,6,1,0.166666667,9.29165625,33.055365,12.54709485,28.139328,9.6610192,20.5,12.5,8,15.625,0,80.625,9.982641168,955.0368447
Coquimbo,2015/1/11,2015,2,6,0,0,10.0182275,33.73851188,13.21497543,33.9428635,9.84186345,20.8,11.8,9,16.075,0,80.69791667,9.171199588,954.8402149
Coquimbo,2015/1/18,2015,3,9,0,0,16.9583325,39.4569675,12.06716522,33.83009,10.65083685,20.3,14.3,6,16.65,0,80.8125,9.357268637,955.8412629
Coquimbo,2015/1/25,2015,4,14,0,0,7.24569625,33.8017875,15.03618983,32.2560679,11.29769315,22.8,12.8,10,17.6625,0,78.22395833,7.125042202,955.4549048
Coquimbo,2015/2/1,2015,5,15,0,0,8.510983125,33.11328688,10.75025005,27.3873544,10.9145186,22.3,13.9,8.4,17.225,0,80.69791667,7.024764521,954.9074531
Coquimbo,2015/2/8,2015,6,15,0,0,9.22395875,35.81801,15.773448,30.527245,10.9304516,21.5,14.1,7.4,17.1125,0,80.703125,6.692418488,954.877752
Coquimbo,2015/2/15,2015,7,10,0,0,14.43772438,35.80318188,8.926918693,37.4494995,10.49560525,24.6,14.2,10.4,17.9125,0,78.453125,8.624687877,956.7485189
Coquimbo,2015/2/22,2015,8,10,0,0,22.2005375,43.78768125,14.13776563,38.0169685,11.7437114,23,13.8,9.2,17.3375,0,78.02083333,9.253908294,956.6494995
Coquimbo,2015/3/1,2015,9,11,0,0,11.56397813,41.35145125,15.3957488,29.2739475,10.7008989,23.1,12.6,10.5,17.4125,0,73.00520833,7.35333199,954.4302992
Coquimbo,2015/3/8,2015,10,19,0,0,14.0807275,42.18318688,18.5863848,24.859464,11.08811545,23.1,13,10.1,17.0875,0,77.21354167,6.066821274,954.3242531
